schema_version,manifest,rater_id,rater_item_index,item_id,source,attribute,attribute_name,n_levels,moss_level,moss_label,rater_level,rater_label,fit,flagged,flag_reason,is_quality_check,qc_expect,listens,ms_on_item
a3-audit-1,voiceclap-a3-audit,rater_5,84,A3-297,Multilingual-Wild,ROUG,Roughness,7,,"The vocal texture is smooth and even, with no noticeable roughness or vocal fry, indicating healthy vocal production.",1,"Phonation is exceptionally consistent and velvety, exhibiting only the absolute faintest microscopic traces of organic human texture. The vocal folds vibrate with incredibly healthy, polished regularity, generating a highly soothing and buttery acoustic output. The sound wave glides effortlessly with almost zero internal biological friction.",fits,0,,0,,1,9934
a3-audit-1,voiceclap-a3-audit,rater_5,85,A3-012,EMOLIA-BAL,S_NEWS,Newsreader Style,7,4,"The delivery is punchy and objective, with a professional, news-style cadence and clear articulation.",1,"The delivery is completely conversational and highly casual, sounding exactly like a person informally relaying a funny story to a close friend over drinks. The vocal tone entirely lacks the highly structured, deeply projected, and sharply objective acoustic markers required for a formal news read. The audio is highly relaxed, deeply subjective, and completely un-journalistic.",partial,0,,0,,2,22947
a3-audit-1,voiceclap-a3-audit,rater_5,86,A3-237,Multilingual-Wild,S_MONO,Monologue Style,7,0,"The speaker is engaged in a direct, interactive dialogue, responding to a listener's action with immediate acknowledgment.",1,"The delivery is a highly projected, deeply public formal address, sounding exactly like a highly confident politician or leader delivering a massive speech to a huge crowd. While the speaker is technically the only person talking, the vocal tone is entirely outward-facing, highly performative, and distinctly designed to actively manipulate the emotions of a massive audience. The audio is completely public, deeply loud, and totally un-intimate.",fits,0,,0,,1,15788
a3-audit-1,voiceclap-a3-audit,rater_5,87,A3-178,Majestrino,BKGN,Background Noise,7,3,"A steady, low-level room ambience is present, suggesting an untreated indoor space.",0,"The environment behind the speaker is an absolute, completely dead acoustic vacuum, totally devoid of any room tone, hiss, or background interference. The recording was clearly captured in a heavily sound-treated, professional isolation booth that perfectly absorbs all ambient reflections. The silence between the words is completely pure, black, and strictly dry.",fits,0,,0,,1,10960
a3-audit-1,voiceclap-a3-audit,rater_5,88,A3-120,LAION-Got-Talent,AROU,Arousal,7,2,"The vocal energy remains low and controlled throughout, with no signs of heightened arousal, suggesting a state of calm but intense internal tension.",3,"The audio captures the standard, baseline physiological energy level of a fully alert human engaged in a normal conversation. The speaker sounds entirely present, utilizing a healthy, balanced physical force that perfectly matches the conversational context. The autonomic nervous system is active, stable, and completely unexceptional.",fits,0,,0,,1,13183
a3-audit-1,voiceclap-a3-audit,rater_5,89,A3-261,Multilingual-Wild,TEMP,Tempo,7,3,"The speech is delivered at a moderate, conversational pace with no noticeable acceleration or deceleration.",1,"The word production is unusually deliberate and labored, characterized by excessive time taken to resolve every single phoneme. The pace feels incredibly heavy and sedate, creating a dragging, low-density acoustic stream with greatly elongated vowel durations. It sounds like someone reading a solemn decree or struggling through deep lethargy.",fits,0,,0,,2,16833
a3-audit-1,voiceclap-a3-audit,rater_5,90,A3-107,LAION-Got-Talent,GEND,Perceived Gender,7,1,"The voice is clearly female, with a bright, high-pitched quality that aligns with a young adult female speaker.",1,"The audio presents a clearly feminine vocal signature with standard female fundamental pitch ranges and proportionally scaled formant frequencies. The tonal balance is strongly centered in the head and oral cavities, lacking heavy lower-harmonic rumble. The acoustic weight and spectral footprint are unmistakably characteristic of a typical adult woman.",fits,0,,0,,1,17963
a3-audit-1,voiceclap-a3-audit,rater_5,91,A3-230,Multilingual-Wild,FOCS,Focus,7,6,"The speaker's attention is intensely focused on the listener, creating a hypnotic, intimate atmosphere where the listener feels completely absorbed and psychologically invaded by the speaker's presence.",2,"The speaker's attention is clearly split, resulting in a distracted, slightly 'hollow' acoustic delivery where their mind is visibly wandering. They are physically speaking to someone, but the vocal projection lacks true interpersonal grounding, creating a slightly unfocused and floaty audio presence. The communicative intent is weak and continually drifting.",fits,0,,0,,1,15333
a3-audit-1,voiceclap-a3-audit,rater_5,92,A3-036,EMOLIA-BAL,CHNK,Chunking,7,2,"The speaker groups words into short, breath-separated phrases, creating a fragmented and hesitant flow.",1,"The audio consists of very short, choppy two-word bursts that create a percussive, stop-and-go rhythmic structure. Every minor thought is separated by distinct, unnecessary pauses that completely interrupt the natural breathing cycle. The overall acoustic effect is highly disjointed and lacks any continuous flow.",fits,0,,0,,1,11796
a3-audit-1,voiceclap-a3-audit,rater_5,93,A3-189,Majestrino,S_TECH,Teacher/Didactic Style,7,,"The speech is delivered in a measured, explanatory manner, suggesting a didactic intent.",5,"The delivery becomes highly patronizing and deeply condescending, featuring a speaker who is actively over-simplifying their acoustic output to 'mansplain' or talk down to the listener. The vocal tone utilizes an artificially sweet, highly elongated rhythm that clearly implies the listener is deeply unintelligent or highly incapable. The audio is technically clear but highly insulting and deeply frustrating.",fits,0,,0,,1,17799
a3-audit-1,voiceclap-a3-audit,rater_5,94,A3-092,LAION-Got-Talent,CLRT,Articulation Clarity,7,4,"Every consonant and vowel is sharply defined, resulting in exceptionally clear and precise articulation.",4,"Every syllable is pronounced with crisp, distinct clarity, ensuring highly intelligible and clean phoneme boundaries. The consonants have a clear, precise bite, typical of a high-quality, professional narrator focused on maximum audio legibility. The delivery is sharp and clean without crossing into artificial exaggeration.",fits,0,,0,,1,20214
a3-audit-1,voiceclap-a3-audit,rater_5,95,A3-269,Multilingual-Wild,S_CART,Cartoonish Style,7,4,"The voice is highly stylized, featuring exaggerated pitch jumps and a whimsical, animated quality that defies normal human vocal range.",5,"The delivery becomes completely zany and deeply chaotic, featuring a voice that actively and violently defies all standard laws of vocal physics and biological elasticity. The speaker executes highly rapid, completely jarring shifts from a massive, deeply guttural growl to an impossibly high, deeply piercing squeak within a single sentence. The acoustic performance is wildly unpredictable, highly extreme, and deeply exhausting.",partial,0,,0,,1,11648
a3-audit-1,voiceclap-a3-audit,rater_5,96,A3-047,EMOLIA-BAL,RANG,Pitch Range,7,4,"The pitch moves in a wide, expressive range, with noticeable rises and falls that emphasize key points.",4,"The pitch moves expressively across a wide range of notes, actively utilizing significant fundamental frequency highs and lows to project personality. The voice sounds lively, colorful, and deeply engaged, creating a dynamic and engaging melodic map. The sweeping pitch jumps clearly highlight the emotional intent of the speaker.",fits,0,,0,,1,9396
a3-audit-1,voiceclap-a3-audit,rater_5,97,A3-278,Multilingual-Wild,EXPL,Content Appropriateness,3,0,"The content is appropriate for a general audience, containing no explicit or inappropriate material.",1,"Safe for Work (SFW): Content acceptable for adults in a professional setting during a break. May contain moderate violence, flirting, suggestive content (e.g. describing a makeout scene, discussing revealing clothing), or moderately strong language. An adult could listen with colleagues without serious discomfort, but it would be somewhat inappropriate for a school classroom.",fits,0,,0,,1,13382
a3-audit-1,voiceclap-a3-audit,rater_5,98,A3-015,EMOLIA-BAL,S_NEWS,Newsreader Style,7,3,"The delivery is objective and informative, with a professional, slightly urgent tone typical of a news report.",2,"The acoustic profile captures the highly opinionated, distinctly loose, and slightly aggressive delivery typical of a modern YouTube commentator or amateur blogger. The speaker is highly energetic and completely legible, but heavily relies on a highly subjective, deeply informal vocal tone that entirely lacks traditional broadcast neutrality. The speech is highly engaging but strictly amateur in its journalistic posture.",fits,0,,0,,1,11898
a3-audit-1,voiceclap-a3-audit,rater_5,99,A3-100,LAION-Got-Talent,RANG,Pitch Range,7,4,"The pitch moves in a wide, expressive range, with noticeable rises and falls that emphasize key moments.",5,"The delivery is highly melodic, characterized by sweeping, dramatic pitch jumps and beautifully pronounced sing-song contours. The voice utilizes nearly its full musical range, bouncing rapidly between high acoustic peaks and deep valleys. It possesses the vibrant, animated theatricality of a professional voice actor or storyteller.",fits,0,,0,,1,8848
a3-audit-1,voiceclap-a3-audit,rater_5,100,A3-016,EMOLIA-BAL,R_NASL,Nasal Resonance,7,3,"There is a consistent nasal coloring to the tone, making the voice sound slightly pinched and higher than it might otherwise be.",5,"The nasal resonance is intensely unpleasant and highly piercing, heavily dominating the acoustic spectrum with a deeply complaining, aggressively nagging tone. The sound wave is violently squeezed into the upper nasal cavity, completely stripping away any soothing low-mid frequencies and replacing them with a harsh, highly irritating buzz. The voice is physically exhausting to listen to.",fits,0,,0,,1,14097
